ang_vel_x,ang_vel_y,ang_vel_z,proj_grav_x,proj_grav_y,proj_grav_z,vel_cmd_x,vel_cmd_y,vel_cmd_z,jpos_Joint_l_hip_yaw,jpos_Joint_l_hip_roll,jpos_Joint_l_hip_pitch,jpos_Joint_r_hip_yaw,jpos_Joint_r_hip_roll,jpos_Joint_r_hip_pitch,jpos_Joint_l_knee_pitch,jpos_Joint_r_knee_pitch,jpos_Joint_l_ankle_pitch,jpos_Joint_l_ankle_roll,jpos_Joint_r_ankle_pitch,jpos_Joint_r_ankle_roll,jpos_Joint_l_shoulder_pitch,jpos_Joint_l_shoulder_roll,jpos_Joint_l_shoulder_yaw,jpos_Joint_r_shoulder_pitch,jpos_Joint_r_shoulder_roll,jpos_Joint_r_shoulder_yaw,jpos_Joint_l_elbow_pitch,jpos_Joint_r_elbow_pitch,jpos_Joint_neck_pitch,jpos_Joint_neck_yaw,jpos_Joint_abdomen_yaw,jvel_Joint_l_hip_yaw,jvel_Joint_l_hip_roll,jvel_Joint_l_hip_pitch,jvel_Joint_r_hip_yaw,jvel_Joint_r_hip_roll,jvel_Joint_r_hip_pitch,jvel_Joint_l_knee_pitch,jvel_Joint_r_knee_pitch,jvel_Joint_l_ankle_pitch,jvel_Joint_l_ankle_roll,jvel_Joint_r_ankle_pitch,jvel_Joint_r_ankle_roll,jvel_Joint_l_shoulder_pitch,jvel_Joint_l_shoulder_roll,jvel_Joint_l_shoulder_yaw,jvel_Joint_r_shoulder_pitch,jvel_Joint_r_shoulder_roll,jvel_Joint_r_shoulder_yaw,jvel_Joint_l_elbow_pitch,jvel_Joint_r_elbow_pitch,jvel_Joint_neck_pitch,jvel_Joint_neck_yaw,jvel_Joint_abdomen_yaw,act_Joint_l_hip_yaw,act_Joint_l_hip_roll,act_Joint_l_hip_pitch,act_Joint_r_hip_yaw,act_Joint_r_hip_roll,act_Joint_r_hip_pitch,act_Joint_l_knee_pitch,act_Joint_r_knee_pitch,act_Joint_l_ankle_pitch,act_Joint_l_ankle_roll,act_Joint_r_ankle_pitch,act_Joint_r_ankle_roll,act_Joint_l_shoulder_pitch,act_Joint_l_shoulder_roll,act_Joint_l_shoulder_yaw,act_Joint_r_shoulder_pitch,act_Joint_r_shoulder_roll,act_Joint_r_shoulder_yaw,act_Joint_l_elbow_pitch,act_Joint_r_elbow_pitch,act_Joint_neck_pitch,act_Joint_neck_yaw,act_Joint_abdomen_yaw
1.50520635,0.40119296,-0.25060335,-0.10359232,0.81052011,-0.57647705,0.00000000,0.00000000,0.00000000,-0.36699998,0.11380000,0.42100000,-0.30589998,0.19360000,0.20600000,-0.06940001,0.23740001,-0.42909998,-0.17870000,-0.32609999,0.12469999,0.88819999,-0.28290001,-0.02390000,0.88330001,0.52969998,0.10950000,-0.06930000,-0.06790000,0.46919999,0.10720000,-0.21910000,0.00230000,-0.23060000,-0.28860000,-0.46259999,-0.54060000,-0.61600000,-0.60710001,0.52249998,0.05750000,-0.29750001,0.60049999,-0.00250000,0.62709999,0.14070000,0.49610001,0.62379998,0.54519999,-0.10280000,0.22840001,0.13670000,0.27790001,0.33280000,-0.51859999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.56793487,0.35764286,-0.20039500,-0.10462424,0.82804835,-0.55080825,0.00000000,0.00000000,0.00000000,-0.37070000,0.10990000,0.41009998,-0.31349999,0.18100001,0.19310001,-0.07780000,0.24949999,-0.42909998,-0.18760000,-0.31690001,0.12469999,0.90069997,-0.28020000,-0.01430000,0.89579999,0.54180002,0.10780000,-0.06430000,-0.06440000,0.47400001,0.11330000,-0.22980000,-0.46399999,-0.08020000,-0.59060001,-0.51899999,-0.62840003,-0.62769997,-0.62349999,0.54439998,0.03400000,0.09850000,0.58569998,-0.00650000,0.62690002,0.14460000,0.46210000,0.62949997,0.57819998,-0.10100000,0.25409999,0.28330001,0.22040001,0.29190001,-0.51830000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.65760159,0.37149462,-0.13604027,-0.10472787,0.84566170,-0.52334356,0.00000000,0.00000000,0.00000000,-0.37599999,0.10610001,0.39829999,-0.32200003,0.16840000,0.18020000,-0.08960000,0.26160002,-0.42540002,-0.19219999,-0.30790001,0.12469999,0.91320002,-0.27770001,-0.00360000,0.90840000,0.55409998,0.10590000,-0.05900000,-0.05850000,0.47770000,0.12030000,-0.24150001,-0.38630000,-0.16930000,-0.60470003,-0.52399999,-0.62840003,-0.62840003,-0.62110001,0.53460002,0.59160000,0.06720000,0.59340000,-0.00370000,0.62769997,0.13390000,0.52130002,0.62940001,0.58270001,-0.09560000,0.25830001,0.33520001,0.18330000,0.34430000,-0.53490001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.77020359,0.37675568,-0.07505689,-0.10434594,0.86339229,-0.49362502,0.00000000,0.00000000,0.00000000,-0.38129997,0.10169999,0.38609999,-0.33080000,0.15580000,0.16730000,-0.10210000,0.27359998,-0.41700000,-0.18920000,-0.29870000,0.12469999,0.92580003,-0.27530000,0.00870000,0.92110002,0.56639999,0.10400000,-0.05350000,-0.05200000,0.48060000,0.12840000,-0.25340000,-0.41319999,-0.17960000,-0.62290001,-0.53299999,-0.62830001,-0.62830001,-0.62830001,0.53740001,0.62519997,0.62169999,0.59710002,-0.00210000,0.62819999,0.12220000,0.59170002,0.62900001,0.58829999,-0.08990000,0.27500001,0.34130001,0.14920001,0.39480001,-0.54119998,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.90767920,0.36339349,-0.08435249,-0.10328489,0.88121217,-0.46129972,0.00000000,0.00000000,0.00000000,-0.38129997,0.09720001,0.37510002,-0.33530003,0.14430000,0.15440001,-0.11210001,0.28579998,-0.42060000,-0.19610000,-0.28979999,0.12450001,0.93809998,-0.27419999,0.02100000,0.93339998,0.57849997,0.10250000,-0.05200000,-0.05090000,0.48300001,0.13720000,-0.26359999,-0.02710000,-0.17680000,-0.47929999,-0.43790001,-0.55820000,-0.62080002,-0.59140003,0.50730002,0.50500000,-0.32449999,0.59109998,-0.24789999,0.62440002,0.05360000,0.62800002,0.62489998,0.58870000,-0.11080000,0.10880000,0.09350000,0.15060000,0.45879999,-0.42080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.03061509,0.34753734,-0.01989232,-0.10094376,0.89900666,-0.42614242,0.00000000,0.00000000,0.00000000,-0.38720000,0.09520000,0.36320001,-0.34410000,0.13230000,0.14139999,-0.12400000,0.29750001,-0.41280001,-0.19380000,-0.27859998,0.11970000,0.95060003,-0.27309999,0.03360000,0.94599998,0.59069997,0.10040000,-0.04760000,-0.04690000,0.48519999,0.14710000,-0.27200001,-0.51480001,-0.04640000,-0.63059998,-0.54729998,-0.62760001,-0.62760001,-0.62889999,0.52490002,0.64609998,0.63650000,0.61919999,-0.62860000,0.62849998,0.07230000,0.62819999,0.62840003,0.58380002,-0.11530000,0.24890000,0.27079999,0.13249999,0.51260000,-0.36770001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.13498354,0.35623744,0.02631117,-0.09783813,0.91644663,-0.38801196,0.00000000,0.00000000,0.00000000,-0.39200002,0.09310000,0.35040000,-0.35579997,0.12030001,0.12840000,-0.13650000,0.30629998,-0.40390003,-0.18789999,-0.26719999,0.11440000,0.96219999,-0.27090001,0.04580000,0.95459998,0.60079998,0.08220000,-0.04420000,-0.05090000,0.48789999,0.15850000,-0.27620000,0.63950002,-0.21900000,-0.53119999,-0.59149998,-0.25369999,0.08710000,-0.62980002,-0.54119998,0.58569998,-0.64209998,0.57209998,-0.67379999,0.37220001,0.24869999,0.60390002,-0.75580001,0.73379999,2.37849998,-0.07100000,0.37250000,-0.34979999,-0.62690002,0.84850001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.68199778,-0.25420672,1.11572874,-0.08648954,0.93112189,-0.35430437,0.00000000,0.00000000,0.00000000,-0.38770002,0.08710000,0.33690000,-0.36290002,0.11930001,0.11460000,-0.15050000,0.31150001,-0.39709997,-0.19329999,-0.25540000,0.10540000,0.96640003,-0.27180001,0.05050000,0.95179999,0.61140001,0.07560000,-0.06320000,-0.07610000,0.49280000,0.16859999,-0.27190000,-0.63849998,-0.23680000,-0.44549999,-0.61750001,-0.02960000,-0.54680002,-0.64109999,-0.64029998,0.63340002,0.63099998,0.63819999,-0.25920001,-0.73379999,0.01970000,0.74730003,-0.99119997,0.08490000,0.06240000,-1.07749999,-1.79949999,0.35890001,0.47170001,-0.23870000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.32318348,-0.33515126,-0.34442118,-0.07621954,0.93595785,-0.34376374,0.00000000,0.00000000,0.00000000,-0.39990002,0.08660001,0.32470000,-0.37390000,0.11530000,0.10060000,-0.15670000,0.32169998,-0.38419998,-0.18189999,-0.24300000,0.09450001,0.95609999,-0.27480000,0.05510000,0.94190001,0.62379998,0.09310000,-0.09000000,-0.09830000,0.49520001,0.17910001,-0.28380001,-0.60299999,0.11210000,-0.50559998,-0.59799999,-0.22380000,-0.43990001,-0.14730000,0.42190000,0.63440001,0.62790000,0.62760001,-0.60820001,-0.78549999,-0.20140000,0.38730001,-0.65810001,0.65140003,0.94660002,-0.61589998,-1.05060005,0.13980000,0.62260002,-0.59030002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.61052966,-0.30725938,-0.22304641,-0.06764608,0.93860161,-0.33830613,0.00000000,0.00000000,0.00000000,-0.41180003,0.08810000,0.31990001,-0.38529998,0.11380000,0.09050000,-0.16060001,0.33230001,-0.37150002,-0.16960000,-0.23040000,0.08329999,0.94410002,-0.27849999,0.05100000,0.93070000,0.63650000,0.11200000,-0.11710000,-0.12180000,0.49829999,0.18040000,-0.28979999,-0.59770000,0.17000000,-0.06020000,-0.57999998,0.00230000,-0.09370000,-0.04510000,0.23760000,0.62150002,0.62790000,0.62680000,-0.62220001,-0.70400000,-0.18050000,-0.73830003,-0.55220002,0.63919997,0.75139999,-0.94220001,-0.94599998,0.16850001,-0.09780000,-0.21280000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.11245334,-0.13247828,-0.06016736,-0.05915669,0.94355553,-0.32588872,0.00000000,0.00000000,0.00000000,-0.41860002,0.09340000,0.33210000,-0.38360000,0.11430000,0.09930000,-0.16950001,0.34399998,-0.35900003,-0.15709999,-0.21779999,0.07080000,0.93290001,-0.28079998,0.04270000,0.92449999,0.64910001,0.12760000,-0.13820000,-0.14320000,0.49869999,0.17670000,-0.29179999,-0.29929999,0.22780000,0.62840003,-0.12200000,0.10760000,0.62819999,-0.29570001,0.59570003,0.62830001,0.62830001,0.62830001,-0.62830001,-0.56120002,-0.05020000,-0.27399999,-0.10730000,0.62709999,0.50620002,-0.69419998,-0.84039998,0.16560000,-0.16970000,-0.13320000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.37035084,0.07978536,0.11761604,-0.05211659,0.95117706,-0.30421388,0.00000000,0.00000000,0.00000000,-0.42040002,0.09590000,0.34450001,-0.38400000,0.11730000,0.11110000,-0.17000000,0.35640001,-0.34640002,-0.14470001,-0.20520000,0.05820000,0.92379999,-0.28189999,0.03560000,0.92470002,0.66170001,0.13850001,-0.15710001,-0.16310000,0.50050002,0.17150000,-0.29330000,-0.10070000,0.08600000,0.62870002,-0.10840000,0.15380000,0.62050003,0.00930000,0.62629998,0.62830001,0.62779999,0.62690002,-0.62819999,-0.41119999,-0.00060000,-0.22820000,0.14579999,0.63050002,0.47870001,-0.72100002,-0.85270000,0.14110000,-0.23510000,-0.03790000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.63535285,0.26630303,0.22596379,-0.04783318,0.95981330,-0.27653295,0.00000000,0.00000000,0.00000000,-0.41930002,0.09690000,0.35699999,-0.38459998,0.12010001,0.12250000,-0.17000000,0.36879998,-0.33380002,-0.13230000,-0.19260000,0.04560000,0.91790003,-0.28250000,0.03210000,0.92809999,0.67430001,0.14600000,-0.17569999,-0.18240000,0.50150001,0.16810000,-0.29600000,0.08580000,0.04220000,0.63099998,-0.07060000,0.11690000,0.61949998,0.00000000,0.62570000,0.62660003,0.62830001,0.62669998,-0.62830001,-0.24270000,0.00960000,-0.02570000,0.24570000,0.63279998,0.32190001,-0.74989998,-0.90210003,0.09530000,-0.12170000,-0.16650000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.86943090,0.45521247,0.30852500,-0.04601765,0.96900928,-0.24270032,0.00000000,0.00000000,0.00000000,-0.41600001,0.09610000,0.36870000,-0.38789999,0.12360001,0.12880000,-0.17000000,0.38129997,-0.32130000,-0.12000000,-0.18000001,0.03320000,0.91460001,-0.28340000,0.03180000,0.93190002,0.68680000,0.15160000,-0.19400001,-0.20209999,0.50250000,0.16610000,-0.29859999,0.20819999,-0.11390000,0.62849998,-0.26289999,0.18650000,0.19650000,0.00430000,0.62589997,0.62830001,0.62830001,0.62699997,-0.62830001,-0.15170000,-0.01330000,0.07020000,0.20630001,0.63120002,0.26840001,-0.81250000,-0.91949999,0.07360000,-0.05520000,-0.02310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.64408469,0.55894423,0.37970722,-0.04706936,0.97767347,-0.20479026,0.00000000,0.00000000,0.00000000,-0.42129999,0.09240000,0.36600000,-0.39740002,0.12650001,0.12140000,-0.16110000,0.39389998,-0.30870000,-0.10820000,-0.16740000,0.02110000,0.90969998,-0.28450000,0.03400000,0.93379998,0.69900000,0.15570000,-0.21269999,-0.22160000,0.50700003,0.16590001,-0.30059999,-0.36989999,-0.29609999,-0.61159998,-0.57990003,-0.00120000,-0.62570000,0.61589998,0.62739998,0.62830001,0.62830001,0.62639999,-0.62830001,-0.43550000,-0.00310000,0.16660000,0.09150000,0.60699999,0.08490000,-0.82830000,-0.88180000,0.26310000,0.03120000,-0.24010000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.38980448,0.63445550,0.46736911,-0.05123515,0.98376548,-0.17198956,0.00000000,0.00000000,0.00000000,-0.42720002,0.08710000,0.35390002,-0.40770000,0.12650001,0.10890000,-0.14930001,0.40649998,-0.29619998,-0.09649999,-0.15480000,0.00910000,0.89980000,-0.28430000,0.04070000,0.93500000,0.71120000,0.15740000,-0.23360001,-0.24169999,0.51050001,0.16769999,-0.30559999,-0.18740000,-0.28940001,-0.60290003,-0.49529999,-0.07240000,-0.61440003,0.50860000,0.62449998,0.62790000,0.62830001,0.62599999,-0.62760001,-0.68099999,0.07930000,0.37900001,-0.02810000,0.58569998,0.02350000,-0.97560000,-0.92890000,0.15320000,0.15200000,-0.23800001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.22334862,0.67460161,0.60161728,-0.05796647,0.98797214,-0.14335625,0.00000000,0.00000000,0.00000000,-0.43300003,0.08329999,0.34209999,-0.41759998,0.12680000,0.09660000,-0.13789999,0.41920000,-0.28360000,-0.08589999,-0.14219999,-0.00230000,0.88789999,-0.28350002,0.04590000,0.93480003,0.72329998,0.15960000,-0.25880000,-0.26269999,0.51270002,0.16900000,-0.31029999,-0.27350000,-0.13310000,-0.59320003,-0.57290000,-0.01020000,-0.60200000,0.52749997,0.62159997,0.62760001,0.62830001,0.62459999,-0.62459999,-0.72200000,0.08570000,0.15040000,-0.26339999,0.63800001,0.13360000,-1.24150002,-0.98710001,0.07730000,0.08710000,-0.26310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.21098793,0.76560628,0.65419900,-0.06665594,0.99082327,-0.11758510,0.00000000,0.00000000,0.00000000,-0.43169999,0.07950000,0.34439999,-0.42650002,0.12960000,0.08490000,-0.14150000,0.43180001,-0.27109998,-0.07570000,-0.12960000,-0.01310000,0.87610000,-0.28290001,0.04630000,0.93260002,0.73549998,0.16030000,-0.28760001,-0.28529999,0.51319999,0.16820000,-0.31119999,0.23840000,-0.19030000,0.55040002,-0.52319998,0.19080000,-0.59219998,-0.62900001,0.62239999,0.62840003,0.62830001,0.62440002,-0.62300003,-0.74000001,0.03450000,-0.09760000,-0.36100000,0.65039998,-0.11320000,-1.35490000,-0.93500000,-0.01360000,-0.02120000,0.10850000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.53930986,0.83754963,0.85115272,-0.07731453,0.99297279,-0.08959658,0.00000000,0.00000000,0.00000000,-0.42960000,0.07810000,0.35680002,-0.41460001,0.12900001,0.08380000,-0.15300000,0.44379997,-0.25870001,-0.06500000,-0.11710000,-0.02510000,0.86470002,-0.28340000,0.04290000,0.93260002,0.74760002,0.15620001,-0.31700000,-0.30700001,0.51059997,0.16500001,-0.30590001,0.23490000,0.03480000,0.62870002,0.62680000,-0.15530001,0.17100000,-0.56389999,0.61540002,0.62840003,0.62830001,0.62239999,-0.61030000,-0.73229998,-0.05450000,-0.27509999,-0.05840000,0.64399999,-0.16850001,-1.32239997,-0.89529997,-0.12480000,-0.12480000,0.16820000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.80255413,0.79036957,0.85907811,-0.08734903,0.99466062,-0.05495896,0.00000000,0.00000000,0.00000000,-0.42650002,0.07619999,0.36879998,-0.40120000,0.12700000,0.08150000,-0.16410001,0.45599997,-0.24630000,-0.05480000,-0.10460000,-0.03690000,0.85299999,-0.28490001,0.04200000,0.92809999,0.75950003,0.15050000,-0.34520000,-0.32600001,0.50309998,0.16080000,-0.30019999,0.25850001,-0.07370000,0.62849998,0.62720001,-0.15040000,-0.09230000,-0.51910001,0.62159997,0.62840003,0.62830001,0.62489998,-0.61930001,-0.72799999,-0.01090000,-0.01650000,-0.51380002,0.65829998,-0.40009999,-1.28160000,-0.75779998,-0.48809999,-0.18279999,0.25619999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.75365949,0.75976455,0.84337330,-0.09659950,0.99517620,-0.01711433,0.00000000,0.00000000,0.00000000,-0.43360001,0.07380000,0.36339998,-0.39230001,0.12460001,0.07050000,-0.15540001,0.46859998,-0.23379999,-0.04680000,-0.09209999,-0.04710000,0.84039998,-0.28490001,0.04840000,0.91640002,0.77170002,0.14229999,-0.37560001,-0.34540001,0.49660000,0.15760000,-0.29460001,-0.10720000,-0.08020000,-0.31119999,-0.05640000,-0.06760000,-0.58420002,0.50900000,0.62440002,0.62730002,0.60009998,0.62830001,-0.53969997,-0.77060002,-0.00580000,0.13180000,-0.78729999,0.65649998,-0.33800000,-1.53509998,-0.89609998,-0.49919999,-0.14720000,0.10880000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.75271928,0.74597490,0.95216590,-0.10593066,0.99419230,0.01898478,0.00000000,0.00000000,0.00000000,-0.44360000,0.07230000,0.35220000,-0.38560003,0.12200001,0.05890000,-0.14280000,0.48119998,-0.22129999,-0.04020000,-0.07960000,-0.05630000,0.82709998,-0.28490001,0.05500000,0.90310001,0.78340006,0.13410001,-0.41080001,-0.36719999,0.49090001,0.15590000,-0.29069999,-0.00040000,-0.02250000,-0.55960000,-0.52010000,-0.02140000,-0.58029997,0.62639999,0.61940002,0.62690002,0.51370001,0.62809998,-0.39030001,-0.80860001,-0.01160000,0.20750000,-0.75309998,0.62970001,-0.43390000,-1.78410006,-0.89029998,-0.45269999,-0.07990000,-0.23960000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1.82272446,0.70644557,1.01811624,-0.11521834,0.99183565,0.05465181,0.00000000,0.00000000,0.00000000,-0.44360000,0.06940000,0.34170002,-0.38110000,0.11920001,0.04760000,-0.13050000,0.49379998,-0.20890000,-0.03450000,-0.06720000,-0.06410000,0.81290001,-0.28490001,0.06070000,0.88880002,0.79480004,0.12560000,-0.45019999,-0.39039999,0.48440000,0.15459999,-0.28950000,-0.00290000,0.03720000,-0.55150002,-0.52810001,-0.01870000,-0.56300002,0.62379998,0.61979997,0.62669998,0.54170001,0.62800002,-0.25000000,-0.84219998,-0.01340000,0.24990000,-0.81739998,0.66390002,-0.54729998,-1.98339999,-0.99599999,-0.55849999,-0.06590000,-0.18210000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-1.70950651,0.26634359,0.94643611,-0.12505902,0.98807639,0.08980708,0.00000000,0.00000000,0.00000000,-0.44360000,0.06600000,0.33190000,-0.37540001,0.11470000,0.03710000,-0.12440000,0.50559998,-0.19640000,-0.02880000,-0.05500000,-0.07370000,0.80110002,-0.28490001,0.06410000,0.87889999,0.80089998,0.11930000,-0.48559999,-0.39940000,0.48130000,0.15330000,-0.28819999,0.00000000,-0.20100001,-0.58550000,0.53719997,-0.46280000,-0.59710002,0.20530000,0.62470001,0.62760001,0.55049998,0.62800002,-0.61400002,-0.73420000,-0.00700000,0.53149998,-0.41119999,0.51510000,0.17340000,-1.29299998,0.58279997,-0.25960001,-0.07790000,-0.26280001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.63459766,-0.28897837,0.37816283,-0.13203923,0.98966420,0.05595070,0.00000000,0.00000000,0.00000000,-0.44560003,0.05690000,0.31550002,-0.38190001,0.10770001,0.02950000,-0.13140000,0.50809997,-0.18329999,-0.00380000,-0.03890000,-0.07880001,0.78590000,-0.28490001,0.06830000,0.87390000,0.80659997,0.12330000,-0.50749999,-0.38830000,0.47290000,0.15590000,-0.30019999,0.55849999,-0.60360003,-0.60680002,0.36250001,-0.62919998,-0.63660002,-0.44650000,0.03840000,0.44139999,0.63510001,0.70560002,-0.65340000,-0.62269998,-0.00340000,0.62120003,-0.45150000,0.50010002,-0.19910000,-0.25999999,0.64050001,-0.66259998,0.07280000,-0.66949999,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
